"author","year","title","doi","search","relevance","NM","NMspecific","coating","coatingtype","NMsize","NMsizeunits","NMconc","NMconcunits","applicationsite","presspulse","kingdom","phylum","class","order","family","genus","species","generalorganism","organism","trophiclevel","ecosystemgeneral","ecosystemspecific","settinggeneral","settingspecific","duration_days","responsegeneral","responsespecific","responseunits","expn","expmean","expsd","conn","conmean","consd","RRsignif_yn","RRp_modifier","RRp_value","response_nonRR","responseunits_nonRR","responsesd_nonRR","n_nonRR","MPcomparison_yn","MPsignif_yn","MPeffectdirection","MPp_modifier","MPp_value","IONcomparison_yn","IONsignif_yn","IONeffectdirection","IONp_modifier","IONp_value","expgeary","congeary","responseratio","RRvar","RRadj","RRadjvar","newcat","newtrophic","NMconcfixed","response_nonRRfixed","NMconcfixedunits","response_nonRRfixedunits","NMconcfixedmmol","response_nonRRfixedmmol","NMconcfixedmmolunits","response_nonRRfixedmmolunits"
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",300,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","agricultural soil","Microcosm","Outdoor",124,"growth","shoot dry weight","g",4,16.00946,0.630915,4,14.58991,0.55205,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,47.7646816411831,49.7479576125351,0.0928496036133328,0.000746189745507581,0.0928647738341363,0.000746329175427256,"Growth","Terrestrial producer",300,NA,"mg/kg",NA,3.68640943720816,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",600,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","agricultural soil","Microcosm","Outdoor",124,"growth","shoot dry weight","g",4,18.1388,1.26183,4,14.58991,0.55205,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,27.0588142058849,49.7479576125351,0.217723096441863,0.00156775535335594,0.218149049466591,0.00156855125354721,"Growth","Terrestrial producer",600,NA,"mg/kg",NA,7.37281887441632,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",900,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","agricultural soil","Microcosm","Outdoor",124,"growth","shoot dry weight","g",4,14.90536,0.788644,4,14.58991,0.55205,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,35.5764429010987,49.7479576125351,0.0213906859001267,0.00105779416602302,0.0215616583311879,0.00105810312971962,"Growth","Terrestrial producer",900,NA,"mg/kg",NA,11.0592283116245,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",1200,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"growth","shoot dry weight","g",4,11.98738,0.473186,4,14.58991,0.55205,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,47.6862798138576,49.7479576125351,-0.196475764175109,0.000747467501582164,-0.196459955076268,0.00074760742842625,"Growth","Terrestrial producer",1200,NA,"mg/kg",NA,14.7456377488326,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",300,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"growth","root dry weight","g",4,3.466667,0.361905,4,3.2,0.228571,"no",">",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,18.0309496236013,26.3529905883279,0.0800428038273779,0.00400011903625462,0.0807673579245824,0.00400464425297045,"Growth","Terrestrial producer",300,NA,"mg/kg",NA,3.68640943720816,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",600,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"growth","root dry weight","g",4,3.961905,0.32381,4,3.2,0.228571,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,23.0311093833167,26.3529905883279,0.213574160394211,0.00294548979167538,0.213771399869126,0.00294769767261406,"Growth","Terrestrial producer",600,NA,"mg/kg",NA,7.37281887441632,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",900,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"growth","root dry weight","g",4,3.619048,0.171429,4,3.2,0.228571,"no",">",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,39.7384669283425,26.3529905883279,0.12306019802038,0.00183644993579676,0.122702917567355,0.00183742072221054,"Growth","Terrestrial producer",900,NA,"mg/kg",NA,11.0592283116245,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",1200,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"growth","root dry weight","g",4,2.952381,0.247619,4,3.2,0.228571,"no",">",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,22.4434435920649,26.3529905883279,-0.0805388463549801,0.00303408949530782,-0.080297307028249,0.00303644926132056,"Growth","Terrestrial producer",1200,NA,"mg/kg",NA,14.7456377488326,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",300,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"growth","grain dry weight","g",4,7.246696,0.572687,4,6.674009,0.330396,"no",">",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,23.8190137534321,38.0235852449431,0.082324912009943,0.00217401275590563,0.0827992351563274,0.00217541932121853,"Growth","Terrestrial producer",300,NA,"mg/kg",NA,3.68640943720816,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",600,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"growth","grain dry weight","g",4,7.907489,0.330396,4,6.674009,0.330396,"no",">",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,45.0510453409563,38.0235852449431,0.169589556267381,0.00104913110062657,0.169501438586126,0.00104941403436889,"Growth","Terrestrial producer",600,NA,"mg/kg",NA,7.37281887441632,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",900,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"growth","grain dry weight","g",4,6.321586,0.550661,4,6.674009,0.330396,"no",">",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,21.6094039708641,38.0235852449431,-0.0542506028015755,0.00250963612293617,-0.0536084679716757,0.00251162302844333,"Growth","Terrestrial producer",900,NA,"mg/kg",NA,11.0592283116245,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",1200,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"growth","grain dry weight","g",4,4.977974,0.396476,4,6.674009,0.330396,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,23.633975322592,38.0235852449431,-0.293197747894261,0.00219855682289214,-0.292711152714383,0.00220000201078709,"Growth","Terrestrial producer",1200,NA,"mg/kg",NA,14.7456377488326,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",300,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"NP Concentration","shoot Zn content","mg/kg dry weight",4,82.82828,4.545455,4,40.90909,3.030303,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,34.3006489934645,25.4117643952941,NA,NA,NA,NA,"Concentration","Terrestrial producer",300,NA,"mg/kg",NA,3.68640943720816,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",600,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"NP Concentration","shoot Zn content","mg/kg dry weight",4,110.101,6.565657,4,40.90909,3.030303,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,31.5656058756147,25.4117643952941,NA,NA,NA,NA,"Concentration","Terrestrial producer",600,NA,"mg/kg",NA,7.37281887441632,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",900,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"NP Concentration","shoot Zn content","mg/kg dry weight",4,120.202,7.575758,4,40.90909,3.030303,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,29.8666599745259,25.4117643952941,NA,NA,NA,NA,"Concentration","Terrestrial producer",900,NA,"mg/kg",NA,11.0592283116245,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",1200,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"NP Concentration","shoot Zn content","mg/kg dry weight",4,133.3333,10.10101,4,40.90909,3.030303,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,24.8470528602352,25.4117643952941,NA,NA,NA,NA,"Concentration","Terrestrial producer",1200,NA,"mg/kg",NA,14.7456377488326,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",300,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"NP Concentration","root Zn content","mg/kg dry weight",4,202.9412,14.70588,4,76.47059,6.862745,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,25.9764777562364,20.9747906996399,NA,NA,NA,NA,"Concentration","Terrestrial producer",300,NA,"mg/kg",NA,3.68640943720816,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",600,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"NP Concentration","root Zn content","mg/kg dry weight",4,239.2157,14.70588235,4,76.47059,6.862745,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,30.6196096061239,20.9747906996399,NA,NA,NA,NA,"Concentration","Terrestrial producer",600,NA,"mg/kg",NA,7.37281887441632,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",900,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"NP Concentration","root Zn content","mg/kg dry weight",4,268.6275,6.862745098,4,76.47059,6.862745,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,73.6806857147067,20.9747906996399,NA,NA,NA,NA,"Concentration","Terrestrial producer",900,NA,"mg/kg",NA,11.0592283116245,NA,"mmol/kg",NA
"Iftikhar",2019,"Effect of gibberellic acid on growth, photosynthesis and antioxidant defense system of wheat under zinc oxide nanoparticle stress","10.1016/j.envpol.2019.113109","Terr. Producers",56,"Zn","ZnO","no",NA,25,"nm",1200,"mg/kg","environment","pulse","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Microcosm","Outdoor",124,"NP Concentration","root Zn content","mg/kg dry weight",4,298.0392,6.862745098,4,76.47059,6.862745,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,81.74789485761,20.9747906996399,NA,NA,NA,NA,"Concentration","Terrestrial producer",1200,NA,"mg/kg",NA,14.7456377488326,NA,"mmol/kg",NA
"Srivastava",2014,"Seed treatment with iron pyrite (FeS2) nanoparticles increases the production of spinach
","10.1039/c4ra06861k","Terr. Producers",59,"Fe","FeS2","yes","trisodium citrate",650,"nm",NA,NA,"environment","pulse","Plantae","Tracheophytes","Eudicots","Caryophyllales","Amaranthaceae","Spinacia","oleracea","eudicot","Spinacia oleracea","Producer","Terrestrial","crop","Field/Natural","Outdoor",50,"reproduction","percentage seed emergence","%",6,82.11,7.740387587,6,60.44,25.30322904,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,24.9448101272102,5.61688286609536,0.306408674316159,0.0306924490317458,0.292543541884919,0.0311201975359732,"Growth","Terrestrial producer",NA,NA,NA,NA,NA,NA,NA,NA
"Rico et al.",2014,"Cerium Oxide Nanoparticles Impact Yield and Modify Nutritional Parameters in Wheat (Triticum aestivum L.)","10.1021/jf503526r","Terr. Producers",64,"Ce","CeO2","no",NA,231,"nm",150,"mg/kg","environment","press","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Lab","Greenhouse",94,"NP Concentration","root concentration","ug/kg",3,16828,332,3,1974,549,"no",">",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,81.0387886647889,5.74874870809746,NA,NA,NA,NA,"Concentration","Terrestrial producer",150,NA,"mg/kg",NA,0.87151032739738,NA,"mmol/kg",NA
"Rico et al.",2014,"Cerium Oxide Nanoparticles Impact Yield and Modify Nutritional Parameters in Wheat (Triticum aestivum L.)","10.1021/jf503526r","Terr. Producers",64,"Ce","CeO2","no",NA,231,"nm",250,"mg/kg","environment","press","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Lab","Greenhouse",94,"NP Concentration","root concentration","ug/kg",3,80934,200,3,1974,549,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,646.992923352829,5.74874870809746,NA,NA,NA,NA,"Concentration","Terrestrial producer",250,NA,"mg/kg",NA,1.45251721232897,NA,"mmol/kg",NA
"Rico et al.",2014,"Cerium Oxide Nanoparticles Impact Yield and Modify Nutritional Parameters in Wheat (Triticum aestivum L.)","10.1021/jf503526r","Terr. Producers",64,"Ce","CeO2","no",NA,231,"nm",500,"mg/kg","environment","press","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Lab","Greenhouse",94,"NP Concentration","root concentration","ug/kg",3,111121,650,3,1974,549,"yes","<",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,273.3262264443,5.74874870809746,NA,NA,NA,NA,"Concentration","Terrestrial producer",500,NA,"mg/kg",NA,2.90503442465793,NA,"mmol/kg",NA
"Rico et al.",2014,"Cerium Oxide Nanoparticles Impact Yield and Modify Nutritional Parameters in Wheat (Triticum aestivum L.)","10.1021/jf503526r","Terr. Producers",64,"Ce","CeO2","no",NA,231,"nm",150,"mg/kg","environment","press","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Lab","Greenhouse",94,"NP Concentration","leaves concentration","ug/kg",3,442,19,3,600,85,"no",">",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,37.1935120783212,11.2857609180959,NA,NA,NA,NA,"Concentration","Terrestrial producer",150,NA,"mg/kg",NA,0.87151032739738,NA,"mmol/kg",NA
"Rico et al.",2014,"Cerium Oxide Nanoparticles Impact Yield and Modify Nutritional Parameters in Wheat (Triticum aestivum L.)","10.1021/jf503526r","Terr. Producers",64,"Ce","CeO2","no",NA,231,"nm",250,"mg/kg","environment","press","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Lab","Greenhouse",94,"NP Concentration","leaves concentration","ug/kg",3,431,50,3,600,85,"no",">",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,13.781795041148,11.2857609180959,NA,NA,NA,NA,"Concentration","Terrestrial producer",250,NA,"mg/kg",NA,1.45251721232897,NA,"mmol/kg",NA
"Rico et al.",2014,"Cerium Oxide Nanoparticles Impact Yield and Modify Nutritional Parameters in Wheat (Triticum aestivum L.)","10.1021/jf503526r","Terr. Producers",64,"Ce","CeO2","no",NA,231,"nm",500,"mg/kg","environment","press","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Lab","Greenhouse",94,"NP Concentration","leaves concentration","ug/kg",3,430,64,3,600,85,"no",">",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,10.7420458738647,11.2857609180959,NA,NA,NA,NA,"Concentration","Terrestrial producer",500,NA,"mg/kg",NA,2.90503442465793,NA,"mmol/kg",NA
"Rico et al.",2014,"Cerium Oxide Nanoparticles Impact Yield and Modify Nutritional Parameters in Wheat (Triticum aestivum L.)","10.1021/jf503526r","Terr. Producers",64,"Ce","CeO2","no",NA,231,"nm",150,"mg/kg","environment","press","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Lab","Greenhouse",94,"NP Concentration","hull concentration","ug/kg",3,412,9,3,435,20,"no",">",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,73.1902495095772,34.7742508288828,NA,NA,NA,NA,"Concentration","Terrestrial producer",150,NA,"mg/kg",NA,0.87151032739738,NA,"mmol/kg",NA
"Rico et al.",2014,"Cerium Oxide Nanoparticles Impact Yield and Modify Nutritional Parameters in Wheat (Triticum aestivum L.)","10.1021/jf503526r","Terr. Producers",64,"Ce","CeO2","no",NA,231,"nm",250,"mg/kg","environment","press","Plantae","Tracheophytes","Monocots","Poales","Poaceae","Triticum","aestivum","monocot","Triticum aestivum","Producer","Terrestrial","crop","Lab","Greenhouse",94,"NP Concentration","hull concentration","ug/kg",3,450,12,3,435,20,"no",">",0.05,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,59.9556048773842,34.7742508288828,NA,NA,NA,NA,"Concentration","Terrestrial producer",250,NA,"mg/kg",NA,1.45251721232897,NA,"mmol/kg",NA
